join_key,smp_id,Lat_Site.x,Long_Site.x,Top_depth_cm.x,Bottom_depth_cm.x,scan_path_name,SOC,Bulk.Density_1_3.BAR,Bulk.Density_ovendry,Calcium_Carbonate_equivalent,Carbon_Total,CEC,Clay,Nitrogen_Total,pH,Phosphorus_Mehlich3,Phosphorus_Olsen,Potassium,Sand,Silt
94094XS02,94094,39.8820267,-97.9369736,0,14,94094XS02.0,3.38,1.3771368799999999,1.70679165,NA,3.38279365,26.3655738,53.8116089,0.36047015799999998,4.8,NA,NA,1.5040267,1.5,44.7
94094XS03,94094,39.8820267,-97.9369736,0,14,94094XS03.0,3.38,1.3771368799999999,1.70679165,NA,3.38279365,26.3655738,53.8116089,0.36047015799999998,4.8,NA,NA,1.5040267,1.5,44.7
94094XS04,94094,39.8820267,-97.9369736,0,14,94094XS04.0,3.38,1.3771368799999999,1.70679165,NA,3.38279365,26.3655738,53.8116089,0.36047015799999998,4.8,NA,NA,1.5040267,1.5,44.7
94095XS01,94095,39.8820267,-97.9369736,14,30,94095XS01.0,1.84,NA,NA,NA,1.8432965400000001,26.1663097,65.4601064,0.21931573600000001,4.59,NA,NA,0.98082899999999995,0.3,34.2
94095XS02,94095,39.8820267,-97.9369736,14,30,94095XS02.0,1.84,NA,NA,NA,1.8432965400000001,26.1663097,65.4601064,0.21931573600000001,4.59,NA,NA,0.98082899999999995,0.3,34.2
94095XS03,94095,39.8820267,-97.9369736,14,30,94095XS03.0,1.84,NA,NA,NA,1.8432965400000001,26.1663097,65.4601064,0.21931573600000001,4.59,NA,NA,0.98082899999999995,0.3,34.2
94095XS04,94095,39.8820267,-97.9369736,14,30,94095XS04.0,1.84,NA,NA,NA,1.8432965400000001,26.1663097,65.4601064,0.21931573600000001,4.59,NA,NA,0.98082899999999995,0.3,34.2
94096XS01,94096,39.8820267,-97.9369736,30,57,94096XS01.0,0.15,1.3974748800000001,1.79670343,NA,0.14828081000000001,26.3843267,69.9267501,0.20049236000000001,4.56,NA,NA,0.81528769999999995,0.1,30
94096XS02,94096,39.8820267,-97.9369736,30,57,94096XS02.0,0.15,1.3974748800000001,1.79670343,NA,0.14828081000000001,26.3843267,69.9267501,0.20049236000000001,4.56,NA,NA,0.81528769999999995,0.1,30
94096XS03,94096,39.8820267,-97.9369736,30,57,94096XS03.0,0.15,1.3974748800000001,1.79670343,NA,0.14828081000000001,26.3843267,69.9267501,0.20049236000000001,4.56,NA,NA,0.81528769999999995,0.1,30
94096XS04,94096,39.8820267,-97.9369736,30,57,94096XS04.0,0.15,1.3974748800000001,1.79670343,NA,0.14828081000000001,26.3843267,69.9267501,0.20049236000000001,4.56,NA,NA,0.81528769999999995,0.1,30
94097XS01,94097,39.8820267,-97.9369736,57,78,94097XS01.0,0.11,1.4353026099999999,1.77696824,NA,0.11276245,25.6067874,62.4360546,0.11693883400000001,4.63,NA,NA,0.80966579999999999,0.2,37.4
94097XS02,94097,39.8820267,-97.9369736,57,78,94097XS02.0,0.11,1.4353026099999999,1.77696824,NA,0.11276245,25.6067874,62.4360546,0.11693883400000001,4.63,NA,NA,0.80966579999999999,0.2,37.4
94097XS03,94097,39.8820267,-97.9369736,57,78,94097XS03.0,0.11,1.4353026099999999,1.77696824,NA,0.11276245,25.6067874,62.4360546,0.11693883400000001,4.63,NA,NA,0.80966579999999999,0.2,37.4
94097XS04,94097,39.8820267,-97.9369736,57,78,94097XS04.0,0.11,1.4353026099999999,1.77696824,NA,0.11276245,25.6067874,62.4360546,0.11693883400000001,4.63,NA,NA,0.80966579999999999,0.2,37.4
94098XS01,94098,39.8820267,-97.9369736,78,104,94098XS01.0,0.08,1.36544311,1.8496072100000001,NA,8.4144469999999999E-2,24.4394731,62.0098876,0.12673611300000001,4.45,NA,NA,0.90673619999999999,1.6,36.4
94098XS02,94098,39.8820267,-97.9369736,78,104,94098XS02.0,0.08,1.36544311,1.8496072100000001,NA,8.4144469999999999E-2,24.4394731,62.0098876,0.12673611300000001,4.45,NA,NA,0.90673619999999999,1.6,36.4
94098XS03,94098,39.8820267,-97.9369736,78,104,94098XS03.0,0.08,1.36544311,1.8496072100000001,NA,8.4144469999999999E-2,24.4394731,62.0098876,0.12673611300000001,4.45,NA,NA,0.90673619999999999,1.6,36.4
94098XS04,94098,39.8820267,-97.9369736,78,104,94098XS04.0,0.08,1.36544311,1.8496072100000001,NA,8.4144469999999999E-2,24.4394731,62.0098876,0.12673611300000001,4.45,NA,NA,0.90673619999999999,1.6,36.4
94099XS01,94099,39.8820267,-97.9369736,104,153,94099XS01.0,0.13,1.3774856099999999,1.79269235,NA,0.13450678999999999,29.1740499,60.8692344,0.13240512199999999,5.86,NA,NA,1.2877924999999999,0.4,38.7
94099XS02,94099,39.8820267,-97.9369736,104,153,94099XS02.0,0.13,1.3774856099999999,1.79269235,NA,0.13450678999999999,29.1740499,60.8692344,0.13240512199999999,5.86,NA,NA,1.2877924999999999,0.4,38.7
94099XS03,94099,39.8820267,-97.9369736,104,153,94099XS03.0,0.13,1.3774856099999999,1.79269235,NA,0.13450678999999999,29.1740499,60.8692344,0.13240512199999999,5.86,NA,NA,1.2877924999999999,0.4,38.7
94099XS04,94099,39.8820267,-97.9369736,104,153,94099XS04.0,0.13,1.3774856099999999,1.79269235,NA,0.13450678999999999,29.1740499,60.8692344,0.13240512199999999,5.86,NA,NA,1.2877924999999999,0.4,38.7
94100XS01,94100,39.8820267,-97.9369736,153,203,94100XS01.0,0.0392,NA,NA,NA,5.4418910000000001E-2,24.970307,65.4060706,0.107791294,6.09,NA,NA,1.0696270000000001,1.3,33.3
94100XS02,94100,39.8820267,-97.9369736,153,203,94100XS02.0,0.0392,NA,NA,NA,5.4418910000000001E-2,24.970307,65.4060706,0.107791294,6.09,NA,NA,1.0696270000000001,1.3,33.3
94100XS03,94100,39.8820267,-97.9369736,153,203,94100XS03.0,0.0392,NA,NA,NA,5.4418910000000001E-2,24.970307,65.4060706,0.107791294,6.09,NA,NA,1.0696270000000001,1.3,33.3
94100XS04,94100,39.8820267,-97.9369736,153,203,94100XS04.0,0.0392,NA,NA,NA,5.4418910000000001E-2,24.970307,65.4060706,0.107791294,6.09,NA,NA,1.0696270000000001,1.3,33.3
94101XS01,94101,39.4438896,-98.209198,0,4,94101XS01.0,2.8208,NA,NA,1.162418,2.9592499999999999,22.8152377,27.2114629,0.234663333,7.62,NA,NA,1.3624333,3.4,69.4
94101XS02,94101,39.4438896,-98.209198,0,4,94101XS02.0,2.8208,NA,NA,1.162418,2.9592499999999999,22.8152377,27.2114629,0.234663333,7.62,NA,NA,1.3624333,3.4,69.4
94101XS03,94101,39.4438896,-98.209198,0,4,94101XS03.0,2.8208,NA,NA,1.162418,2.9592499999999999,22.8152377,27.2114629,0.234663333,7.62,NA,NA,1.3624333,3.4,69.4
94101XS04,94101,39.4438896,-98.209198,0,4,94101XS04.0,2.8208,NA,NA,1.162418,2.9592499999999999,22.8152377,27.2114629,0.234663333,7.62,NA,NA,1.3624333,3.4,69.4
94102XS01,94102,39.4438896,-98.209198,4,21,94102XS01.0,2.5912,1.19854057,1.34439379,23.990728000000001,5.4720677999999996,18.8939275,22.8089647,0.22053154599999999,7.95,NA,NA,0.66563680000000003,14.1,63.1
94102XS02,94102,39.4438896,-98.209198,4,21,94102XS02.0,2.5912,1.19854057,1.34439379,23.990728000000001,5.4720677999999996,18.8939275,22.8089647,0.22053154599999999,7.95,NA,NA,0.66563680000000003,14.1,63.1
94102XS03,94102,39.4438896,-98.209198,4,21,94102XS03.0,2.5912,1.19854057,1.34439379,23.990728000000001,5.4720677999999996,18.8939275,22.8089647,0.22053154599999999,7.95,NA,NA,0.66563680000000003,14.1,63.1
94102XS04,94102,39.4438896,-98.209198,4,21,94102XS04.0,2.5912,1.19854057,1.34439379,23.990728000000001,5.4720677999999996,18.8939275,22.8089647,0.22053154599999999,7.95,NA,NA,0.66563680000000003,14.1,63.1
94103XS01,94103,39.4438896,-98.209198,21,44,94103XS01.0,2.1372,NA,NA,70.938567000000006,10.652425920000001,9.1580618,19.5970826,0.17003968,8.13,NA,NA,NA,42.5,37.9
94103XS02,94103,39.4438896,-98.209198,21,44,94103XS02.0,2.1372,NA,NA,70.938567000000006,10.652425920000001,9.1580618,19.5970826,0.17003968,8.13,NA,NA,NA,42.5,37.9
94103XS03,94103,39.4438896,-98.209198,21,44,94103XS03.0,2.1372,NA,NA,70.938567000000006,10.652425920000001,9.1580618,19.5970826,0.17003968,8.13,NA,NA,NA,42.5,37.9
94103XS04,94103,39.4438896,-98.209198,21,44,94103XS04.0,2.1372,NA,NA,70.938567000000006,10.652425920000001,9.1580618,19.5970826,0.17003968,8.13,NA,NA,NA,42.5,37.9
94104XS01,94104,39.4438896,-98.209198,44,73,94104XS01.0,0.3528,NA,NA,89.560676999999998,11.099286210000001,6.7877239,19.2025249,NA,8.36,NA,NA,NA,47.9,32.9
94104XS02,94104,39.4438896,-98.209198,44,73,94104XS02.0,0.3528,NA,NA,89.560676999999998,11.099286210000001,6.7877239,19.2025249,NA,8.36,NA,NA,NA,47.9,32.9
94104XS03,94104,39.4438896,-98.209198,44,73,94104XS03.0,0.3528,NA,NA,89.560676999999998,11.099286210000001,6.7877239,19.2025249,NA,8.36,NA,NA,NA,47.9,32.9
94104XS04,94104,39.4438896,-98.209198,44,73,94104XS04.0,0.3528,NA,NA,89.560676999999998,11.099286210000001,6.7877239,19.2025249,NA,8.36,NA,NA,NA,47.9,32.9
94105XS01,94105,39.461834,-98.0431976,0,15,94105XS01.0,3.1564,1.23722456,1.4118911199999999,6.2808419999999998,3.9099168400000002,23.8703085,27.3192189,0.27343524400000002,7.99,NA,NA,0.65277370000000001,6.4,66.3
94105XS02,94105,39.461834,-98.0431976,0,15,94105XS02.0,3.1564,1.23722456,1.4118911199999999,6.2808419999999998,3.9099168400000002,23.8703085,27.3192189,0.27343524400000002,7.99,NA,NA,0.65277370000000001,6.4,66.3
94105XS03,94105,39.461834,-98.0431976,0,15,94105XS03.0,3.1564,1.23722456,1.4118911199999999,6.2808419999999998,3.9099168400000002,23.8703085,27.3192189,0.27343524400000002,7.99,NA,NA,0.65277370000000001,6.4,66.3
94105XS04,94105,39.461834,-98.0431976,0,15,94105XS04.0,3.1564,1.23722456,1.4118911199999999,6.2808419999999998,3.9099168400000002,23.8703085,27.3192189,0.27343524400000002,7.99,NA,NA,0.65277370000000001,6.4,66.3
94106XS01,94106,39.461834,-98.0431976,15,29,94106XS01.0,2.1276,1.3286592100000001,1.50455776,14.272722,3.8362356599999998,21.2527722,32.0860581,0.177057031,8.23,NA,NA,0.5601062,6.6,61.3
94106XS02,94106,39.461834,-98.0431976,15,29,94106XS02.0,2.1276,1.3286592100000001,1.50455776,14.272722,3.8362356599999998,21.2527722,32.0860581,0.177057031,8.23,NA,NA,0.5601062,6.6,61.3
94106XS03,94106,39.461834,-98.0431976,15,29,94106XS03.0,2.1276,1.3286592100000001,1.50455776,14.272722,3.8362356599999998,21.2527722,32.0860581,0.177057031,8.23,NA,NA,0.5601062,6.6,61.3
94106XS04,94106,39.461834,-98.0431976,15,29,94106XS04.0,2.1276,1.3286592100000001,1.50455776,14.272722,3.8362356599999998,21.2527722,32.0860581,0.177057031,8.23,NA,NA,0.5601062,6.6,61.3
94107XS01,94107,39.461834,-98.0431976,29,47,94107XS01.0,1.2488,1.3927522299999999,1.57736516,27.762212000000002,4.57825215,18.7065873,41.8416728,7.4459940000000002E-2,8.34,NA,NA,0.40357389999999999,5.9,52.3
94107XS02,94107,39.461834,-98.0431976,29,47,94107XS02.0,1.2488,1.3927522299999999,1.57736516,27.762212000000002,4.57825215,18.7065873,41.8416728,7.4459940000000002E-2,8.34,NA,NA,0.40357389999999999,5.9,52.3
94107XS03,94107,39.461834,-98.0431976,29,47,94107XS03.0,1.2488,1.3927522299999999,1.57736516,27.762212000000002,4.57825215,18.7065873,41.8416728,7.4459940000000002E-2,8.34,NA,NA,0.40357389999999999,5.9,52.3
94107XS04,94107,39.461834,-98.0431976,29,47,94107XS04.0,1.2488,1.3927522299999999,1.57736516,27.762212000000002,4.57825215,18.7065873,41.8416728,7.4459940000000002E-2,8.34,NA,NA,0.40357389999999999,5.9,52.3
94108XS01,94108,39.461834,-98.0431976,47,68,94108XS01.0,0.7468,1.4191,1.5988395900000001,34.607509999999998,4.9025047199999996,15.8222058,39.7098445,4.0192911999999997E-2,8.45,NA,NA,NA,7.1,53.2
94108XS02,94108,39.461834,-98.0431976,47,68,94108XS02.0,0.7468,1.4191,1.5988395900000001,34.607509999999998,4.9025047199999996,15.8222058,39.7098445,4.0192911999999997E-2,8.45,NA,NA,NA,7.1,53.2
94108XS03,94108,39.461834,-98.0431976,47,68,94108XS03.0,0.7468,1.4191,1.5988395900000001,34.607509999999998,4.9025047199999996,15.8222058,39.7098445,4.0192911999999997E-2,8.45,NA,NA,NA,7.1,53.2
94108XS04,94108,39.461834,-98.0431976,47,68,94108XS04.0,0.7468,1.4191,1.5988395900000001,34.607509999999998,4.9025047199999996,15.8222058,39.7098445,4.0192911999999997E-2,8.45,NA,NA,NA,7.1,53.2
94109XS01,94109,39.461834,-98.0431976,68,120,94109XS01.0,0.3412,1.41727015,1.48617854,77.492575000000002,9.6395448100000003,9.728264,37.2374316,NA,8.63,NA,NA,NA,22.1,40.7
94109XS02,94109,39.461834,-98.0431976,68,120,94109XS02.0,0.3412,1.41727015,1.48617854,77.492575000000002,9.6395448100000003,9.728264,37.2374316,NA,8.63,NA,NA,NA,22.1,40.7
94109XS03,94109,39.461834,-98.0431976,68,120,94109XS03.0,0.3412,1.41727015,1.48617854,77.492575000000002,9.6395448100000003,9.728264,37.2374316,NA,8.63,NA,NA,NA,22.1,40.7
94109XS04,94109,39.461834,-98.0431976,68,120,94109XS04.0,0.3412,1.41727015,1.48617854,77.492575000000002,9.6395448100000003,9.728264,37.2374316,NA,8.63,NA,NA,NA,22.1,40.7
94110XS01,94110,38.8872643,-97.6007462,2,13,94110XS01.0,3.9452,NA,NA,1.0365580000000001,4.0692427499999999,36.372811,38.4375105,0.37507438300000001,7.69,NA,NA,1.4410073999999999,1.4,60.2
94110XS02,94110,38.8872643,-97.6007462,2,13,94110XS02.0,3.9452,NA,NA,1.0365580000000001,4.0692427499999999,36.372811,38.4375105,0.37507438300000001,7.69,NA,NA,1.4410073999999999,1.4,60.2
94110XS03,94110,38.8872643,-97.6007462,2,13,94110XS03.0,3.9452,NA,NA,1.0365580000000001,4.0692427499999999,36.372811,38.4375105,0.37507438300000001,7.69,NA,NA,1.4410073999999999,1.4,60.2
94110XS04,94110,38.8872643,-97.6007462,2,13,94110XS04.0,3.9452,NA,NA,1.0365580000000001,4.0692427499999999,36.372811,38.4375105,0.37507438300000001,7.69,NA,NA,1.4410073999999999,1.4,60.2
94111XS01,94111,38.8872643,-97.6007462,13,26,94111XS01.0,2.2108,NA,NA,1.9081300000000001,2.4406768200000002,25.339569,30.9536235,0.18654854700000001,7.83,NA,NA,0.91664219999999996,1.6,67.4
94111XS02,94111,38.8872643,-97.6007462,13,26,94111XS02.0,2.2108,NA,NA,1.9081300000000001,2.4406768200000002,25.339569,30.9536235,0.18654854700000001,7.83,NA,NA,0.91664219999999996,1.6,67.4
94111XS03,94111,38.8872643,-97.6007462,13,26,94111XS03.0,2.2108,NA,NA,1.9081300000000001,2.4406768200000002,25.339569,30.9536235,0.18654854700000001,7.83,NA,NA,0.91664219999999996,1.6,67.4
94111XS04,94111,38.8872643,-97.6007462,13,26,94111XS04.0,2.2108,NA,NA,1.9081300000000001,2.4406768200000002,25.339569,30.9536235,0.18654854700000001,7.83,NA,NA,0.91664219999999996,1.6,67.4
94112XS01,94112,38.8872643,-97.6007462,26,36,94112XS01.0,1.074,1.23594001,1.40327965,5.2951670000000002,1.7070427500000001,17.3730142,24.0592368,7.0955392000000006E-2,8,NA,NA,0.57775509999999997,3.5,72.4
94112XS02,94112,38.8872643,-97.6007462,26,36,94112XS02.0,1.074,1.23594001,1.40327965,5.2951670000000002,1.7070427500000001,17.3730142,24.0592368,7.0955392000000006E-2,8,NA,NA,0.57775509999999997,3.5,72.4
94112XS03,94112,38.8872643,-97.6007462,26,36,94112XS03.0,1.074,1.23594001,1.40327965,5.2951670000000002,1.7070427500000001,17.3730142,24.0592368,7.0955392000000006E-2,8,NA,NA,0.57775509999999997,3.5,72.4
94112XS04,94112,38.8872643,-97.6007462,26,36,94112XS04.0,1.074,1.23594001,1.40327965,5.2951670000000002,1.7070427500000001,17.3730142,24.0592368,7.0955392000000006E-2,8,NA,NA,0.57775509999999997,3.5,72.4
94113XS01,94113,38.8872643,-97.6007462,36,64,94113XS01.0,0.4588,1.2811764699999999,1.36113496,8.5090520000000005,1.4828673400000001,11.5762345,15.6962501,2.8555904999999999E-2,8.21,NA,NA,0.67087030000000003,5.5,78.8
94113XS02,94113,38.8872643,-97.6007462,36,64,94113XS02.0,0.4588,1.2811764699999999,1.36113496,8.5090520000000005,1.4828673400000001,11.5762345,15.6962501,2.8555904999999999E-2,8.21,NA,NA,0.67087030000000003,5.5,78.8
94113XS03,94113,38.8872643,-97.6007462,36,64,94113XS03.0,0.4588,1.2811764699999999,1.36113496,8.5090520000000005,1.4828673400000001,11.5762345,15.6962501,2.8555904999999999E-2,8.21,NA,NA,0.67087030000000003,5.5,78.8
94113XS04,94113,38.8872643,-97.6007462,36,64,94113XS04.0,0.4588,1.2811764699999999,1.36113496,8.5090520000000005,1.4828673400000001,11.5762345,15.6962501,2.8555904999999999E-2,8.21,NA,NA,0.67087030000000003,5.5,78.8
94114XS01,94114,38.8872643,-97.6007462,64,80,94114XS01.0,0.4316,1.3028930000000001,1.36905374,10.317351,1.6702501999999999,12.3478798,18.8968384,2.8621178000000001E-2,8.18,NA,NA,0.7017253,6.3,74.8
94114XS02,94114,38.8872643,-97.6007462,64,80,94114XS02.0,0.4316,1.3028930000000001,1.36905374,10.317351,1.6702501999999999,12.3478798,18.8968384,2.8621178000000001E-2,8.18,NA,NA,0.7017253,6.3,74.8
94114XS03,94114,38.8872643,-97.6007462,64,80,94114XS03.0,0.4316,1.3028930000000001,1.36905374,10.317351,1.6702501999999999,12.3478798,18.8968384,2.8621178000000001E-2,8.18,NA,NA,0.7017253,6.3,74.8
94114XS04,94114,38.8872643,-97.6007462,64,80,94114XS04.0,0.4316,1.3028930000000001,1.36905374,10.317351,1.6702501999999999,12.3478798,18.8968384,2.8621178000000001E-2,8.18,NA,NA,0.7017253,6.3,74.8
94115XS01,94115,38.8872643,-97.6007462,80,128,94115XS01.0,0.6708,1.2907227800000001,1.44877962,12.412388,2.1604416400000002,15.7633413,25.4216988,4.0122487999999998E-2,8.08,NA,NA,0.761965,8.4,66.2
94115XS02,94115,38.8872643,-97.6007462,80,128,94115XS02.0,0.6708,1.2907227800000001,1.44877962,12.412388,2.1604416400000002,15.7633413,25.4216988,4.0122487999999998E-2,8.08,NA,NA,0.761965,8.4,66.2
94115XS03,94115,38.8872643,-97.6007462,80,128,94115XS03.0,0.6708,1.2907227800000001,1.44877962,12.412388,2.1604416400000002,15.7633413,25.4216988,4.0122487999999998E-2,8.08,NA,NA,0.761965,8.4,66.2
94115XS04,94115,38.8872643,-97.6007462,80,128,94115XS04.0,0.6708,1.2907227800000001,1.44877962,12.412388,2.1604416400000002,15.7633413,25.4216988,4.0122487999999998E-2,8.08,NA,NA,0.761965,8.4,66.2
94116XS01,94116,38.8872643,-97.6007462,128,170,94116XS01.0,0.7232,1.25917634,1.4176098699999999,10.140874999999999,1.9413993700000001,17.2636789,27.0737311,0.104077142,8.06,NA,NA,0.84320079999999997,4.1,68.8
94116XS02,94116,38.8872643,-97.6007462,128,170,94116XS02.0,0.7232,1.25917634,1.4176098699999999,10.140874999999999,1.9413993700000001,17.2636789,27.0737311,0.104077142,8.06,NA,NA,0.84320079999999997,4.1,68.8
94116XS03,94116,38.8872643,-97.6007462,128,170,94116XS03.0,0.7232,1.25917634,1.4176098699999999,10.140874999999999,1.9413993700000001,17.2636789,27.0737311,0.104077142,8.06,NA,NA,0.84320079999999997,4.1,68.8
94116XS04,94116,38.8872643,-97.6007462,128,170,94116XS04.0,0.7232,1.25917634,1.4176098699999999,10.140874999999999,1.9413993700000001,17.2636789,27.0737311,0.104077142,8.06,NA,NA,0.84320079999999997,4.1,68.8
94297XS01,94297,38.355999,-100.8011703,0,9,94297XS01.0,0.79,NA,NA,NA,0.79146490000000003,10.8426563,12.5715723,0.110886471,6.76,NA,NA,1.3632147999999999,54.1,33.3
94297XS02,94297,38.355999,-100.8011703,0,9,94297XS02.0,0.79,NA,NA,NA,0.79146490000000003,10.8426563,12.5715723,0.110886471,6.76,NA,NA,1.3632147999999999,54.1,33.3
94297XS03,94297,38.355999,-100.8011703,0,9,94297XS03.0,0.79,NA,NA,NA,0.79146490000000003,10.8426563,12.5715723,0.110886471,6.76,NA,NA,1.3632147999999999,54.1,33.3
94297XS04,94297,38.355999,-100.8011703,0,9,94297XS04.0,0.79,NA,NA,NA,0.79146490000000003,10.8426563,12.5715723,0.110886471,6.76,NA,NA,1.3632147999999999,54.1,33.3
94298XS01,94298,38.355999,-100.8011703,9,28,94298XS01.0,0.74,1.39285255,1.52865867,NA,0.73710628,17.8226631,23.0284267,7.3195169000000004E-2,6.9,NA,NA,0.747197,24.7,52.3
94298XS02,94298,38.355999,-100.8011703,9,28,94298XS02.0,0.74,1.39285255,1.52865867,NA,0.73710628,17.8226631,23.0284267,7.3195169000000004E-2,6.9,NA,NA,0.747197,24.7,52.3
94298XS03,94298,38.355999,-100.8011703,9,28,94298XS03.0,0.74,1.39285255,1.52865867,NA,0.73710628,17.8226631,23.0284267,7.3195169000000004E-2,6.9,NA,NA,0.747197,24.7,52.3
94298XS04,94298,38.355999,-100.8011703,9,28,94298XS04.0,0.74,1.39285255,1.52865867,NA,0.73710628,17.8226631,23.0284267,7.3195169000000004E-2,6.9,NA,NA,0.747197,24.7,52.3
94299XS01,94299,38.355999,-100.8011703,28,48,94299XS01.0,0.5628,1.4062978900000001,1.5417331999999999,NA,0.56532570999999998,21.1190752,27.5159604,6.9626511000000002E-2,7.34,NA,NA,0.85129869999999996,22,50.5
94299XS02,94299,38.355999,-100.8011703,28,48,94299XS02.0,0.5628,1.4062978900000001,1.5417331999999999,NA,0.56532570999999998,21.1190752,27.5159604,6.9626511000000002E-2,7.34,NA,NA,0.85129869999999996,22,50.5
94299XS03,94299,38.355999,-100.8011703,28,48,94299XS03.0,0.5628,1.4062978900000001,1.5417331999999999,NA,0.56532570999999998,21.1190752,27.5159604,6.9626511000000002E-2,7.34,NA,NA,0.85129869999999996,22,50.5
94299XS04,94299,38.355999,-100.8011703,28,48,94299XS04.0,0.5628,1.4062978900000001,1.5417331999999999,NA,0.56532570999999998,21.1190752,27.5159604,6.9626511000000002E-2,7.34,NA,NA,0.85129869999999996,22,50.5
94300XS01,94300,38.355999,-100.8011703,48,64,94300XS01.0,0.3316,1.6277281699999999,1.7570736,NA,0.34091828000000002,16.9358826,23.2671737,4.6348407000000001E-2,7.66,NA,NA,0.79619839999999997,46.3,30.4
94300XS02,94300,38.355999,-100.8011703,48,64,94300XS02.0,0.3316,1.6277281699999999,1.7570736,NA,0.34091828000000002,16.9358826,23.2671737,4.6348407000000001E-2,7.66,NA,NA,0.79619839999999997,46.3,30.4
94300XS03,94300,38.355999,-100.8011703,48,64,94300XS03.0,0.3316,1.6277281699999999,1.7570736,NA,0.34091828000000002,16.9358826,23.2671737,4.6348407000000001E-2,7.66,NA,NA,0.79619839999999997,46.3,30.4
94300XS04,94300,38.355999,-100.8011703,48,64,94300XS04.0,0.3316,1.6277281699999999,1.7570736,NA,0.34091828000000002,16.9358826,23.2671737,4.6348407000000001E-2,7.66,NA,NA,0.79619839999999997,46.3,30.4
94301XS01,94301,38.355999,-100.8011703,64,96,94301XS01.0,0.1376,1.7331907,1.81340787,2.0196939999999999,0.38364802999999997,9.1529563,12.6124062,5.0881702000000001E-2,8.18,NA,NA,0.53068320000000002,69.9,17.5
94301XS02,94301,38.355999,-100.8011703,64,96,94301XS02.0,0.1376,1.7331907,1.81340787,2.0196939999999999,0.38364802999999997,9.1529563,12.6124062,5.0881702000000001E-2,8.18,NA,NA,0.53068320000000002,69.9,17.5
94301XS03,94301,38.355999,-100.8011703,64,96,94301XS03.0,0.1376,1.7331907,1.81340787,2.0196939999999999,0.38364802999999997,9.1529563,12.6124062,5.0881702000000001E-2,8.18,NA,NA,0.53068320000000002,69.9,17.5
94301XS04,94301,38.355999,-100.8011703,64,96,94301XS04.0,0.1376,1.7331907,1.81340787,2.0196939999999999,0.38364802999999997,9.1529563,12.6124062,5.0881702000000001E-2,8.18,NA,NA,0.53068320000000002,69.9,17.5
94302XS01,94302,38.355999,-100.8011703,96,140,94302XS01.0,0.04,1.66152824,1.71460386,2.7452580000000002,0.36578428000000002,8.0747984,14.5433311,3.7594495999999998E-2,8.25,NA,NA,0.51778829999999998,70.8,14.7
94302XS02,94302,38.355999,-100.8011703,96,140,94302XS02.0,0.04,1.66152824,1.71460386,2.7452580000000002,0.36578428000000002,8.0747984,14.5433311,3.7594495999999998E-2,8.25,NA,NA,0.51778829999999998,70.8,14.7
94302XS03,94302,38.355999,-100.8011703,96,140,94302XS03.0,0.04,1.66152824,1.71460386,2.7452580000000002,0.36578428000000002,8.0747984,14.5433311,3.7594495999999998E-2,8.25,NA,NA,0.51778829999999998,70.8,14.7
94302XS04,94302,38.355999,-100.8011703,96,140,94302XS04.0,0.04,1.66152824,1.71460386,2.7452580000000002,0.36578428000000002,8.0747984,14.5433311,3.7594495999999998E-2,8.25,NA,NA,0.51778829999999998,70.8,14.7
94303XS01,94303,38.355999,-100.8011703,140,160,94303XS01.0,0.2284,1.39323306,1.5801339299999999,1.67509,0.43091168000000002,19.8300651,32.2628089,5.0878728999999998E-2,7.98,NA,NA,1.0180361,19.1,48.6
94303XS02,94303,38.355999,-100.8011703,140,160,94303XS02.0,0.2284,1.39323306,1.5801339299999999,1.67509,0.43091168000000002,19.8300651,32.2628089,5.0878728999999998E-2,7.98,NA,NA,1.0180361,19.1,48.6
94303XS03,94303,38.355999,-100.8011703,140,160,94303XS03.0,0.2284,1.39323306,1.5801339299999999,1.67509,0.43091168000000002,19.8300651,32.2628089,5.0878728999999998E-2,7.98,NA,NA,1.0180361,19.1,48.6
94303XS04,94303,38.355999,-100.8011703,140,160,94303XS04.0,0.2284,1.39323306,1.5801339299999999,1.67509,0.43091168000000002,19.8300651,32.2628089,5.0878728999999998E-2,7.98,NA,NA,1.0180361,19.1,48.6
94304XS01,94304,38.355999,-100.8011703,160,203,94304XS01.0,0.1492,1.4273994800000001,1.6074367700000001,3.0851579999999998,0.51991043999999997,21.6554344,29.5354471,NA,8.06,NA,NA,0.98415109999999995,20.3,50.2
94304XS02,94304,38.355999,-100.8011703,160,203,94304XS02.0,0.1492,1.4273994800000001,1.6074367700000001,3.0851579999999998,0.51991043999999997,21.6554344,29.5354471,NA,8.06,NA,NA,0.98415109999999995,20.3,50.2
94304XS03,94304,38.355999,-100.8011703,160,203,94304XS03.0,0.1492,1.4273994800000001,1.6074367700000001,3.0851579999999998,0.51991043999999997,21.6554344,29.5354471,NA,8.06,NA,NA,0.98415109999999995,20.3,50.2
94304XS04,94304,38.355999,-100.8011703,160,203,94304XS04.0,0.1492,1.4273994800000001,1.6074367700000001,3.0851579999999998,0.51991043999999997,21.6554344,29.5354471,NA,8.06,NA,NA,0.98415109999999995,20.3,50.2
94305XS01,94305,38.3838611,-100.7761678,0,9,94305XS01.0,0.506,NA,NA,NA,0.52745960000000003,9.141174,11.9337786,2.5407494999999999E-2,7.13,NA,NA,1.0831491,64.8,23.3
