"rowID","ProfID","HorID","lon","lat","top","bottom"
9645,"PROF0161",88025,-98.2237854,37.8681946,16,29
9649,"PROF0161",88026,-98.2237854,37.8681946,29,46
9653,"PROF0161",88027,-98.2237854,37.8681946,46,80
9657,"PROF0161",88028,-98.2237854,37.8681946,80,203
9661,"PROF0187",88786,-97.5919189,38.0444984,0,20
9665,"PROF0187",88787,-97.5919189,38.0444984,20,27
9669,"PROF0187",88788,-97.5919189,38.0444984,27,43
9673,"PROF0187",88789,-97.5919189,38.0444984,43,60
9677,"PROF0187",88790,-97.5919189,38.0444984,60,80
9681,"PROF0187",88791,-97.5919189,38.0444984,80,118
9685,"PROF0187",88792,-97.5919189,38.0444984,118,146
9689,"PROF0187",88793,-97.5919189,38.0444984,146,160
9693,"PROF0160",88801,-98.2334137,38.1224442,0,20
9697,"PROF0160",88802,-98.2334137,38.1224442,20,45
9701,"PROF0160",88803,-98.2334137,38.1224442,45,65
9705,"PROF0160",88804,-98.2334137,38.1224442,65,92
9709,"PROF0160",88805,-98.2334137,38.1224442,92,111
9713,"PROF0160",88806,-98.2334137,38.1224442,111,133
9717,"PROF0160",88807,-98.2334137,38.1224442,133,159
9721,"PROF0160",88808,-98.2334137,38.1224442,159,186
9725,"PROF0160",88809,-98.2334137,38.1224442,186,213
9729,"PROF0149",88810,-98.4784698,38.0435295,0,21
9733,"PROF0149",88811,-98.4784698,38.0435295,21,43
9737,"PROF0149",88812,-98.4784698,38.0435295,43,66
9741,"PROF0149",88813,-98.4784698,38.0435295,66,93
9745,"PROF0149",88814,-98.4784698,38.0435295,93,109
9749,"PROF0149",88815,-98.4784698,38.0435295,109,129
9753,"PROF0149",88816,-98.4784698,38.0435295,129,162
9757,"PROF0149",88817,-98.4784698,38.0435295,162,180
9761,"PROF0149",88818,-98.4784698,38.0435295,180,205
9765,"PROF0145",88819,-98.5501404,38.0102768,0,23
9769,"PROF0145",88820,-98.5501404,38.0102768,23,38
9773,"PROF0145",88821,-98.5501404,38.0102768,38,66
9777,"PROF0145",88822,-98.5501404,38.0102768,66,86
9781,"PROF0145",88823,-98.5501404,38.0102768,86,117
9785,"PROF0145",88824,-98.5501404,38.0102768,117,169
9789,"PROF0145",88825,-98.5501404,38.0102768,169,194
9801,"PROF0037",88971,-100.7999725,38.6030273,0,13
9805,"PROF0037",88972,-100.7999725,38.6030273,13,40
9809,"PROF0037",88973,-100.7999725,38.6030273,40,54
9813,"PROF0037",88974,-100.7999725,38.6030273,54,77
9817,"PROF0037",88975,-100.7999725,38.6030273,77,118
9821,"PROF0037",88976,-100.7999725,38.6030273,118,160
9825,"PROF0037",88977,-100.7999725,38.6030273,160,190
9829,"PROF0399",94029,-95.0228882,39.0433044,0,12
9833,"PROF0399",94030,-95.0228882,39.0433044,12,32
9837,"PROF0399",94031,-95.0228882,39.0433044,32,46
9841,"PROF0399",94032,-95.0228882,39.0433044,46,60
9845,"PROF0399",94033,-95.0228882,39.0433044,60,69
9849,"PROF0399",94034,-95.0228882,39.0433044,69,80
9853,"PROF0392",94046,-95.0884705,39.2999992,0,12
9857,"PROF0392",94047,-95.0884705,39.2999992,12,28
9861,"PROF0392",94048,-95.0884705,39.2999992,28,36
9865,"PROF0392",94049,-95.0884705,39.2999992,36,49
9869,"PROF0392",94050,-95.0884705,39.2999992,49,59
9873,"PROF0392",94051,-95.0884705,39.2999992,59,75
9877,"PROF0392",94052,-95.0884705,39.2999992,75,110
9881,"PROF0392",94053,-95.0884705,39.2999992,110,150
9885,"PROF0164",94084,-98.1052246,39.7850838,0,14
9889,"PROF0164",94085,-98.1052246,39.7850838,14,25
9893,"PROF0164",94086,-98.1052246,39.7850838,25,36
9897,"PROF0152",94087,-98.4173889,39.9878349,0,15
9901,"PROF0152",94088,-98.4173889,39.9878349,15,26
9905,"PROF0152",94089,-98.4173889,39.9878349,26,46
9909,"PROF0152",94090,-98.4173889,39.9878349,46,78
9913,"PROF0152",94091,-98.4173889,39.9878349,78,112
9917,"PROF0152",94092,-98.4173889,39.9878349,112,168
9921,"PROF0152",94093,-98.4173889,39.9878349,168,203
9925,"PROF0167",94094,-97.9369736,39.8820267,0,14
9929,"PROF0167",94095,-97.9369736,39.8820267,14,30
9933,"PROF0167",94096,-97.9369736,39.8820267,30,57
9937,"PROF0167",94097,-97.9369736,39.8820267,57,78
9941,"PROF0167",94098,-97.9369736,39.8820267,78,104
9945,"PROF0167",94099,-97.9369736,39.8820267,104,153
9949,"PROF0167",94100,-97.9369736,39.8820267,153,203
9953,"PROF0163",94101,-98.209198,39.4438896,0,4
9957,"PROF0163",94102,-98.209198,39.4438896,4,21
9961,"PROF0163",94103,-98.209198,39.4438896,21,44
9965,"PROF0163",94104,-98.209198,39.4438896,44,73
9969,"PROF0166",94105,-98.0431976,39.461834,0,15
9973,"PROF0166",94106,-98.0431976,39.461834,15,29
9977,"PROF0166",94107,-98.0431976,39.461834,29,47
9981,"PROF0166",94108,-98.0431976,39.461834,47,68
9985,"PROF0166",94109,-98.0431976,39.461834,68,120
10017,"PROF0036",94297,-100.8011703,38.355999,0,9
10021,"PROF0036",94298,-100.8011703,38.355999,9,28
10025,"PROF0036",94299,-100.8011703,38.355999,28,48
10029,"PROF0036",94300,-100.8011703,38.355999,48,64
10033,"PROF0036",94301,-100.8011703,38.355999,64,96
10037,"PROF0036",94302,-100.8011703,38.355999,96,140
10041,"PROF0036",94303,-100.8011703,38.355999,140,160
10045,"PROF0036",94304,-100.8011703,38.355999,160,203
10049,"PROF0039",94305,-100.7761678,38.3838611,0,9
10053,"PROF0039",94306,-100.7761678,38.3838611,9,20
10057,"PROF0039",94307,-100.7761678,38.3838611,20,30
10061,"PROF0039",94308,-100.7761678,38.3838611,30,46
10065,"PROF0039",94309,-100.7761678,38.3838611,46,82
10069,"PROF0039",94310,-100.7761678,38.3838611,82,137
10073,"PROF0039",94311,-100.7761678,38.3838611,137,172
10077,"PROF0039",94312,-100.7761678,38.3838611,172,203
10081,"PROF0146",96740,-98.5127487,37.9689178,0,10
10085,"PROF0146",96741,-98.5127487,37.9689178,10,20
10089,"PROF0146",96742,-98.5127487,37.9689178,20,53
10093,"PROF0146",96743,-98.5127487,37.9689178,53,81
10097,"PROF0146",96744,-98.5127487,37.9689178,81,109
10101,"PROF0146",96745,-98.5127487,37.9689178,109,142
10105,"PROF0146",96746,-98.5127487,37.9689178,142,170
10109,"PROF0146",96747,-98.5127487,37.9689178,170,191
10113,"PROF0146",96748,-98.5127487,37.9689178,191,206
10117,"PROF0138",96749,-98.8095016,37.9458046,0,15
10121,"PROF0138",96750,-98.8095016,37.9458046,15,32
10125,"PROF0138",96751,-98.8095016,37.9458046,32,68
10129,"PROF0138",96752,-98.8095016,37.9458046,68,99
10133,"PROF0138",96753,-98.8095016,37.9458046,99,124
10137,"PROF0138",96754,-98.8095016,37.9458046,124,152
10141,"PROF0138",96755,-98.8095016,37.9458046,152,184
10145,"PROF0138",96756,-98.8095016,37.9458046,184,230
10149,"PROF0128",96757,-99.1805801,37.7949715,0,17
10153,"PROF0128",96758,-99.1805801,37.7949715,17,51
10157,"PROF0128",96759,-99.1805801,37.7949715,51,79
10161,"PROF0128",96760,-99.1805801,37.7949715,79,121
10165,"PROF0128",96761,-99.1805801,37.7949715,121,140
10169,"PROF0128",96762,-99.1805801,37.7949715,140,183
10173,"PROF0128",96763,-99.1805801,37.7949715,183,210
10177,"PROF0130",96764,-98.9567184,38.1027794,0,12
10181,"PROF0130",96765,-98.9567184,38.1027794,12,29
10185,"PROF0130",96766,-98.9567184,38.1027794,29,51
10189,"PROF0130",96767,-98.9567184,38.1027794,51,81
10193,"PROF0130",96768,-98.9567184,38.1027794,81,102
10197,"PROF0130",96769,-98.9567184,38.1027794,102,134
10201,"PROF0130",96770,-98.9567184,38.1027794,134,152
10205,"PROF0130",96771,-98.9567184,38.1027794,152,176
10209,"PROF0130",96772,-98.9567184,38.1027794,176,205
10213,"PROF0207",96933,-97.0554428,39.3340263,0,12
10217,"PROF0207",96934,-97.0554428,39.3340263,12,23
10221,"PROF0207",96935,-97.0554428,39.3340263,23,43
10225,"PROF0207",96936,-97.0554428,39.3340263,43,84
10229,"PROF0207",96937,-97.0554428,39.3340263,84,109
10233,"PROF0207",96938,-97.0554428,39.3340263,109,136
10237,"PROF0207",96939,-97.0554428,39.3340263,136,153
10241,"PROF0207",96940,-97.0554428,39.3340263,153,184
10245,"PROF0207",96941,-97.0554428,39.3340263,184,220
10249,"PROF0098",96942,-99.5579987,39.398304,0,11
10253,"PROF0098",96943,-99.5579987,39.398304,11,25
10257,"PROF0098",96944,-99.5579987,39.398304,25,40
10261,"PROF0098",96945,-99.5579987,39.398304,40,62
10265,"PROF0098",96946,-99.5579987,39.398304,62,81
10269,"PROF0098",96947,-99.5579987,39.398304,81,93
10273,"PROF0098",96948,-99.5579987,39.398304,93,122
10277,"PROF0098",96949,-99.5579987,39.398304,122,155
10281,"PROF0098",96950,-99.5579987,39.398304,155,205
10285,"PROF0360",97041,-95.2408371,39.1592484,0,21
10289,"PROF0385",97042,-95.1858368,39.0511398,0,9
10293,"PROF0385",97043,-95.1858368,39.0511398,9,27
10297,"PROF0385",97044,-95.1858368,39.0511398,27,36
10301,"PROF0385",97045,-95.1858368,39.0511398,36,52
10305,"PROF0385",97046,-95.1858368,39.0511398,52,86
10309,"PROF0385",97047,-95.1858368,39.0511398,86,132
10313,"PROF0386",97048,-95.1851959,39.0514717,0,24
10317,"PROF0283",98675,-96.1426086,39.8463326,0,13
10321,"PROF0283",98676,-96.1426086,39.8463326,13,22
10325,"PROF0283",98677,-96.1426086,39.8463326,22,33
10329,"PROF0283",98678,-96.1426086,39.8463326,33,46
10333,"PROF0283",98679,-96.1426086,39.8463326,46,68
10337,"PROF0283",98680,-96.1426086,39.8463326,68,90
10341,"PROF0283",98681,-96.1426086,39.8463326,90,118
10345,"PROF0283",98682,-96.1426086,39.8463326,118,171
10349,"PROF0283",98683,-96.1426086,39.8463326,171,200
