"lab_proj_name","Project_Focus","fiscal_year","County","State","Pedon","user_pedon_id","taxon_name","taxonomic_order","taxonomic_suborder","taxonomic_great_group","Lat_Site","Long_Site","Lat_County_Centroid","Long_County_Centroid","Layer","horizon_designation","horz_desgn_master","Top_depth_cm","Bottom_depth_cm","smp_id","scan_path_name","rep_id","pH, 1:1 Soil-Water Suspension","Clay","Carbon, Total","Nitrogen, Total","Bulk Density, <2mm Fraction, Ovendry","Bulk Density, <2mm Fraction, 1/3 Bar","Calcium, NH4OAc Extractable, 2M KCl displacement","Potassium, NH4OAc Extractable, 2M KCl displacement","CEC, NH4OAc, pH 7.0, 2M KCl displacement","Phosphorus, Mehlich3 Extractable","Phosphorus, Olsen Extractable","Estimated Organic Carbon","Silt, Total","Sand, Total"
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04308","Bt1","B",15,33,84455,"84455XS02.0",4,NA,57.7519671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04308","Bt1","B",15,33,84455,"84455XS01.0",4,NA,NA,2.31228953,0.277685911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04308","Bt1","B",15,33,84455,"84455XS04.0",4,6.99,NA,NA,NA,NA,NA,31.1718374,0.6107519,34.2320041,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04308","Bt1","B",15,33,84455,"84455XS03.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,39.6,2.6
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS01.0",1,NA,NA,NA,0.262549091,NA,NA,NA,0.7351405,NA,NA,NA,2.03,34.3,2.6
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS02.0",1,NA,63.1285519,2.03315454,NA,NA,NA,34.5056568,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS03.0",1,6.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS04.0",1,NA,NA,NA,NA,NA,NA,NA,NA,37.645215,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS03.0",2,NA,NA,NA,0.262549091,NA,NA,NA,NA,37.645215,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS01.0",2,NA,63.1285519,2.03315454,NA,NA,NA,34.5056568,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS04.0",2,6.98,NA,NA,NA,NA,NA,NA,0.7351405,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS02.0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,34.3,2.6
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS04.0",3,NA,NA,2.03315454,0.262549091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS03.0",3,NA,63.1285519,NA,NA,NA,NA,34.5056568,0.7351405,NA,NA,NA,2.03,34.3,2.6
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS01.0",3,6.98,NA,NA,NA,NA,NA,NA,NA,37.645215,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS04.0",4,NA,63.1285519,NA,NA,NA,NA,34.5056568,NA,NA,NA,NA,2.03,34.3,2.6
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS03.0",4,NA,NA,2.03315454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Anderson","Kansas","05N0814","S05KS-003-002","Wagstaff","mollisols","udolls","argiudolls",38.3241667,-95.2856944,38.21415,-95.29207,"05N04309","Bt2","B",33,56,84456,"84456XS02.0",4,6.98,NA,NA,0.262549091,NA,NA,NA,0.7351405,37.645215,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS01.0",1,5.76,35.7622789,2.96182687,NA,NA,NA,NA,NA,23.7167793,NA,NA,NA,NA,11.2
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS03.0",1,NA,NA,NA,0.339949942,NA,NA,17.8031991,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS04.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS02.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS03.0",2,NA,NA,NA,NA,NA,NA,NA,NA,23.7167793,NA,NA,2.96,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS02.0",2,NA,NA,NA,NA,NA,NA,17.8031991,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS04.0",2,5.76,35.7622789,2.96182687,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,11.2
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS01.0",2,NA,NA,NA,0.339949942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS02.0",3,NA,35.7622789,2.96182687,0.339949942,NA,NA,NA,NA,23.7167793,NA,NA,2.96,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS04.0",3,NA,NA,NA,NA,NA,NA,17.8031991,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS03.0",3,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS01.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS04.0",4,NA,NA,NA,0.339949942,NA,NA,NA,NA,23.7167793,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS02.0",4,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS03.0",4,NA,35.7622789,2.96182687,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04310","A","A",0,21,84457,"84457XS01.0",4,NA,NA,NA,NA,NA,NA,17.8031991,NA,NA,NA,NA,2.96,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS03.0",1,NA,41.5880557,2.16818205,NA,NA,NA,NA,NA,23.8980515,NA,NA,NA,NA,10.5
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS02.0",1,NA,NA,NA,0.258092032,NA,NA,19.5033896,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS04.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,47.9,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS04.0",2,NA,NA,2.16818205,NA,NA,NA,NA,NA,23.8980515,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS03.0",2,NA,NA,NA,0.258092032,NA,NA,19.5033896,NA,NA,NA,NA,NA,47.9,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS01.0",2,NA,41.5880557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS02.0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,NA,10.5
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS01.0",3,NA,NA,2.16818205,NA,NA,NA,19.5033896,NA,23.8980515,NA,NA,NA,NA,10.5
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS04.0",3,NA,41.5880557,NA,0.258092032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS03.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS02.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS02.0",4,NA,41.5880557,2.16818205,NA,NA,NA,NA,NA,23.8980515,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS01.0",4,NA,NA,NA,0.258092032,NA,NA,NA,NA,NA,NA,NA,2.17,47.9,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04311","BA","BA",21,32,84458,"84458XS04.0",4,NA,NA,NA,NA,NA,NA,19.5033896,NA,NA,NA,NA,NA,NA,10.5
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS03.0",1,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS04.0",1,NA,NA,NA,0.183414723,NA,NA,19.1450222,NA,NA,NA,NA,NA,NA,13.3
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS01.0",1,NA,52.3697534,1.37982686,NA,NA,NA,NA,0.3406588,25.1038172,NA,NA,1.38,34.3,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS04.0",2,6.2,NA,NA,NA,NA,NA,NA,NA,25.1038172,NA,NA,NA,34.3,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS02.0",2,NA,52.3697534,1.37982686,NA,NA,NA,NA,0.3406588,NA,NA,NA,1.38,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS01.0",2,NA,NA,NA,0.183414723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS03.0",2,NA,NA,NA,NA,NA,NA,19.1450222,NA,NA,NA,NA,NA,NA,13.3
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS03.0",3,NA,52.3697534,1.37982686,0.183414723,NA,NA,NA,NA,NA,NA,NA,NA,34.3,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS02.0",3,6.2,NA,NA,NA,NA,NA,19.1450222,NA,25.1038172,NA,NA,NA,NA,13.3
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS04.0",3,NA,NA,NA,NA,NA,NA,NA,0.3406588,NA,NA,NA,1.38,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS04.0",4,NA,52.3697534,1.37982686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS02.0",4,NA,NA,NA,0.183414723,NA,NA,NA,NA,NA,NA,NA,NA,34.3,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS01.0",4,6.2,NA,NA,NA,NA,NA,19.1450222,NA,NA,NA,NA,NA,NA,13.3
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04312","Bt1","B",32,50,84459,"84459XS03.0",4,NA,NA,NA,NA,NA,NA,NA,0.3406588,25.1038172,NA,NA,1.38,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS02.0",1,NA,NA,0.60270935,NA,NA,NA,NA,NA,31.3906604,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS01.0",1,NA,NA,NA,0.142943457,NA,NA,29.6710701,0.5302522,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS03.0",1,7,63.3503872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3,8.3
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS04.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS04.0",2,NA,63.3503872,NA,NA,NA,NA,NA,NA,31.3906604,NA,NA,NA,28.3,8.3
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS03.0",2,NA,NA,NA,0.142943457,NA,NA,29.6710701,0.5302522,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS01.0",2,NA,NA,0.60270935,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS02.0",2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS02.0",3,NA,63.3503872,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,8.3
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS04.0",3,NA,NA,0.60270935,0.142943457,NA,NA,29.6710701,0.5302522,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS03.0",3,NA,NA,NA,NA,NA,NA,NA,NA,31.3906604,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS01.0",3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS02.0",4,NA,NA,NA,0.142943457,NA,NA,29.6710701,0.5302522,NA,NA,NA,NA,28.3,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS03.0",4,NA,NA,0.60270935,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS01.0",4,NA,63.3503872,NA,NA,NA,NA,NA,NA,31.3906604,NA,NA,NA,NA,8.3
"C2005USKS154","MLRA 112",2005,"Labette","Kansas","05N0815","S05KS-099-001","Lula","mollisols","udolls","argiudolls",37.3725281,-95.342308,37.191805,-95.298205,"05N04313","Bt2","B",50,121,84460,"84460XS04.0",4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Montgomery","Kansas","05N0816","S05KS-125-005","Wagstaff","mollisols","udolls","argiudolls",37.2895833,-95.8657222,37.19287,-95.74135,"05N04314","Ap","A",0,13,84461,"84461XS01.0",1,NA,NA,NA,NA,NA,NA,NA,0.6502191,18.0115273,NA,NA,NA,59.6,NA
"C2005USKS154","MLRA 112",2005,"Montgomery","Kansas","05N0816","S05KS-125-005","Wagstaff","mollisols","udolls","argiudolls",37.2895833,-95.8657222,37.19287,-95.74135,"05N04314","Ap","A",0,13,84461,"84461XS02.0",1,NA,28.7308023,2.07583571,0.218184022,NA,NA,12.1075273,NA,NA,NA,NA,NA,NA,NA
"C2005USKS154","MLRA 112",2005,"Montgomery","Kansas","05N0816","S05KS-125-005","Wagstaff","mollisols","udolls","argiudolls",37.2895833,-95.8657222,37.19287,-95.74135,"05N04314","Ap","A",0,13,84461,"84461XS03.0",1,5.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
